2025-04-21 08:36:16,196 [INFO] HTTP Request: GET https://raw.githubusercontent.com/BerriAI/litellm/main/model_prices_and_context_window.json "HTTP/1.1 200 OK"
2025-04-21 08:36:17,367 [WARNING]  * Debugger is active!
2025-04-21 08:36:17,369 [INFO]  * Debugger PIN: 239-469-595
2025-04-21 08:57:05,239 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_find_packages.py', reloading
2025-04-21 08:57:05,239 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_setopt.py', reloading
2025-04-21 08:57:05,240 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_logging.py', reloading
2025-04-21 08:57:05,240 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_bdist_wheel.py', reloading
2025-04-21 08:57:05,240 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_packageindex.py', reloading
2025-04-21 08:57:05,240 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_develop.py', reloading
2025-04-21 08:57:05,240 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_build_py.py', reloading
2025-04-21 08:57:05,241 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_build_ext.py', reloading
2025-04-21 08:57:05,241 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_distutils_adoption.py', reloading
2025-04-21 08:57:05,241 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_dist.py', reloading
2025-04-21 08:57:05,241 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/fixtures.py', reloading
2025-04-21 08:57:05,242 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_core_metadata.py', reloading
2025-04-21 08:57:05,242 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_dist_info.py', reloading
2025-04-21 08:57:05,243 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/mod_with_constant.py', reloading
2025-04-21 08:57:05,243 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_wheel.py', reloading
2025-04-21 08:57:05,243 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_config_discovery.py', reloading
2025-04-21 08:57:05,244 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_extern.py', reloading
2025-04-21 08:57:05,244 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_easy_install.py', reloading
2025-04-21 08:57:05,244 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/test_shutil_wrapper.py', reloading
2025-04-21 08:57:05,245 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/integration/__init__.py', reloading
2025-04-21 08:57:05,245 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/integration/test_pip_install_sdist.py', reloading
2025-04-21 08:57:05,245 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/integration/helpers.py', reloading
2025-04-21 08:57:05,246 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/compat/__init__.py', reloading
2025-04-21 08:57:05,246 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/compat/py39.py', reloading
2025-04-21 08:57:05,246 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/config/__init__.py', reloading
2025-04-21 08:57:05,246 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/config/test_pyprojecttoml.py', reloading
2025-04-21 08:57:05,246 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/config/test_setupcfg.py', reloading
2025-04-21 08:57:05,247 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/config/test_pyprojecttoml_dynamic_deps.py', reloading
2025-04-21 08:57:05,247 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/config/test_apply_pyprojecttoml.py', reloading
2025-04-21 08:57:05,247 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/config/test_expand.py', reloading
2025-04-21 08:57:05,248 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/config/downloads/__init__.py', reloading
2025-04-21 08:57:05,248 [INFO]  * Detected change in '/home/copilot-venv/lib/python3.12/site-packages/setuptools/tests/config/downloads/preload.py', reloading
